county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat,meat_plant
22119,Webster Parish,LA,22071,Orleans Parish,272.16,5,N
37029,Camden County,NC,37119,Mecklenburg County,272.48,5,N
55093,Pierce County,WI,55079,Milwaukee County,273.03,5,N
48325,Medina County,TX,48113,Dallas County,273.26,5,N
48227,Howard County,TX,48113,Dallas County,273.31,5,N
55005,Barron County,WI,55079,Milwaukee County,273.4,5,N
48255,Karnes County,TX,48113,Dallas County,274.27,5,N
29147,Nodaway County,MO,29510,St. Louis County,274.48,5,N
48469,Victoria County,TX,48113,Dallas County,274.58,5,N
47091,Johnson County,TN,47037,Davidson County,274.8,5,N
36019,Clinton County,NY,36061,New York County,275.05,5,N
38013,Burke County,ND,38017,Cass County,275.86,5,N
48153,Floyd County,TX,48113,Dallas County,276.09,5,N
48129,Donley County,TX,48113,Dallas County,276.57,5,N
30063,Missoula County,MT,30111,Yellowstone County,277.54,5,N
32015,Lander County,NV,32003,Clark County,277.64,5,N
17055,Franklin County,IL,17031,Cook County,278.03,5,N
17145,Perry County,IL,17031,Cook County,278.58,5,N
6099,Stanislaus County,CA,6037,Los Angeles County,278.59,5,N
42007,Beaver County,PA,42101,Philadelphia County,278.62,5,N
48321,Matagorda County,TX,48113,Dallas County,279.11,5,N
56003,Big Horn County,WY,56021,Laramie County,279.84,5,N
51197,Wythe County,VA,51810,Virginia Beach County,279.9,5,N
30081,Ravalli County,MT,30111,Yellowstone County,280.48,5,N
6109,Tuolumne County,CA,6037,Los Angeles County,280.84,5,N
42073,Lawrence County,PA,42101,Philadelphia County,281.53,5,N
27135,Roseau County,MN,27053,Hennepin County,282.08,5,N
48045,Briscoe County,TX,48113,Dallas County,282.11,5,N
51021,Bland County,VA,51810,Virginia Beach County,282.7,5,N
42085,Mercer County,PA,42101,Philadelphia County,282.72,5,N
36029,Erie County,NY,36061,New York County,282.85,5,N
22015,Bossier Parish,LA,22071,Orleans Parish,282.89,5,N
55109,St. Croix County,WI,55079,Milwaukee County,283.08,5,N
48137,Edwards County,TX,48113,Dallas County,283.26,5,N
17133,Monroe County,IL,17031,Cook County,283.46,5,N
6085,Santa Clara County,CA,6037,Los Angeles County,283.98,5,N
29087,Holt County,MO,29510,St. Louis County,284.17,5,N
48173,Glasscock County,TX,48113,Dallas County,284.22,5,N
42039,Crawford County,PA,42101,Philadelphia County,284.6,5,N
37053,Currituck County,NC,37119,Mecklenburg County,284.92,5,N
31101,Keith County,NE,31055,Douglas County,285.27,5,N
26033,Chippewa County,MI,26163,Wayne County,285.79,5,N
37055,Dare County,NC,37119,Mecklenburg County,286.29,5,N
12107,Putnam County,FL,12086,Miami-Dade County,286.33,5,N
48175,Goliad County,TX,48113,Dallas County,286.35,5,N
6087,Santa Cruz County,CA,6037,Los Angeles County,286.53,5,N
26097,Mackinac County,MI,26163,Wayne County,286.7,5,N
17059,Gallatin County,IL,17031,Cook County,286.72,5,N
48013,Atascosa County,TX,48113,Dallas County,286.99,5,N
31135,Perkins County,NE,31055,Douglas County,287.12,5,N
31005,Arthur County,NE,31055,Douglas County,287.7,5,N
51077,Grayson County,VA,51810,Virginia Beach County,288.16,5,N
38007,Billings County,ND,38017,Cass County,288.19,5,N
36073,Orleans County,NY,36061,New York County,288.19,5,N
41045,Malheur County,OR,41051,Multnomah County,288.2,5,N
56035,Sublette County,WY,56021,Laramie County,288.29,5,N
17157,Randolph County,IL,17031,Cook County,289.08,5,N
55003,Ashland County,WI,55079,Milwaukee County,289.45,5,N
32001,Churchill County,NV,32003,Clark County,289.61,5,N
46113,Shannon County,SD,46099,Minnehaha County,289.66,5,N
12075,Levy County,FL,12086,Miami-Dade County,289.9,5,N
22017,Caddo Parish,LA,22071,Orleans Parish,290.16,5,N
17165,Saline County,IL,17031,Cook County,290.18,5,N
48211,Hemphill County,TX,48113,Dallas County,290.56,5,N
55129,Washburn County,WI,55079,Milwaukee County,291.02,5,N
30035,Glacier County,MT,30111,Yellowstone County,292.03,5,N
31075,Grant County,NE,31055,Douglas County,292.54,5,N
16055,Kootenai County,ID,16001,Ada County,293.02,5,N
38053,McKenzie County,ND,38017,Cass County,293.39,5,N
48383,Reagan County,TX,48113,Dallas County,293.48,5,N
2150,Kodiak Island Borough,AK,2020,Anchorage Municipality,293.49,5,N
48305,Lynn County,TX,48113,Dallas County,293.5,5,N
48179,Gray County,TX,48113,Dallas County,293.97,5,N
31029,Chase County,NE,31055,Douglas County,294.03,5,N
48463,Uvalde County,TX,48113,Dallas County,294.74,5,N
17199,Williamson County,IL,17031,Cook County,295.66,5,N
38087,Slope County,ND,38017,Cass County,296.13,5,N
40025,Cimarron County,OK,40109,Oklahoma County,296.28,5,N
26153,Schoolcraft County,MI,26163,Wayne County,296.33,5,N
42049,Erie County,PA,42101,Philadelphia County,296.7,5,N
48303,Lubbock County,TX,48113,Dallas County,297.26,5,N
17077,Jackson County,IL,17031,Cook County,298.39,5,N
55095,Polk County,WI,55079,Milwaukee County,298.61,5,N
2290,Yukon-Koyukuk Census Area,AK,2020,Anchorage Municipality,298.73,5,N
48057,Calhoun County,TX,48113,Dallas County,298.82,5,N
30047,Lake County,MT,30111,Yellowstone County,298.83,5,N
31057,Dundy County,NE,31055,Douglas County,299.4,5,N
32019,Lyon County,NV,32003,Clark County,300.04,6,N
36013,Chautauqua County,NY,36061,New York County,300.29,6,N
48115,Dawson County,TX,48113,Dallas County,300.33,6,N
46093,Meade County,SD,46099,Minnehaha County,300.57,6,N
12109,St. Johns County,FL,12086,Miami-Dade County,300.63,6,N
46103,Pennington County,SD,46099,Minnehaha County,301.26,6,N
38011,Bowman County,ND,38017,Cass County,302.61,6,N
48163,Frio County,TX,48113,Dallas County,302.7,6,N
26041,Delta County,MI,26163,Wayne County,302.97,6,N
12001,Alachua County,FL,12086,Miami-Dade County,303.02,6,N
29005,Atchison County,MO,29510,St. Louis County,303.21,6,N
48011,Armstrong County,TX,48113,Dallas County,303.32,6,N
48317,Martin County,TX,48113,Dallas County,303.54,6,N
27069,Kittson County,MN,27053,Hennepin County,303.58,6,N
6009,Calaveras County,CA,6037,Los Angeles County,303.96,6,N
17069,Hardin County,IL,17031,Cook County,304.17,6,N
48189,Hale County,TX,48113,Dallas County,304.46,6,N
51173,Smyth County,VA,51810,Virginia Beach County,305.11,6,N
46105,Perkins County,SD,46099,Minnehaha County,305.98,6,N
48025,Bee County,TX,48113,Dallas County,306.03,6,N
56041,Uinta County,WY,56021,Laramie County,306.17,6,N
38105,Williams County,ND,38017,Cass County,306.29,6,N
48105,Crockett County,TX,48113,Dallas County,306.43,6,N
51185,Tazewell County,VA,51810,Virginia Beach County,306.72,6,N
6077,San Joaquin County,CA,6037,Los Angeles County,308.17,6,N
55007,Bayfield County,WI,55079,Milwaukee County,308.53,6,N
48391,Refugio County,TX,48113,Dallas County,308.61,6,N
36063,Niagara County,NY,36061,New York County,308.73,6,N
26109,Menominee County,MI,26163,Wayne County,308.82,6,N
48437,Swisher County,TX,48113,Dallas County,309.87,6,N
38033,Golden Valley County,ND,38017,Cass County,310.94,6,N
55013,Burnett County,WI,55079,Milwaukee County,311.05,6,N
48329,Midland County,TX,48113,Dallas County,312.46,6,N
48393,Roberts County,TX,48113,Dallas County,312.76,6,N
32005,Douglas County,NV,32003,Clark County,312.84,6,N
17151,Pope County,IL,17031,Cook County,312.99,6,N
17087,Johnson County,IL,17031,Cook County,313.3,6,N
12019,Clay County,FL,12086,Miami-Dade County,313.59,6,N
48295,Lipscomb County,TX,48113,Dallas County,313.77,6,N
6001,Alameda County,CA,6037,Los Angeles County,313.98,6,N
48297,Live Oak County,TX,48113,Dallas County,315.44,6,N
2060,Bristol Bay Borough,AK,2020,Anchorage Municipality,315.53,6,N
12007,Bradford County,FL,12086,Miami-Dade County,316.47,6,N
56023,Lincoln County,WY,56021,Laramie County,316.83,6,N
2282,Yakutat City and Borough,AK,2020,Anchorage Municipality,316.9,6,N
12041,Gilchrist County,FL,12086,Miami-Dade County,317.01,6,N
17181,Union County,IL,17031,Cook County,317.06,6,N
6003,Alpine County,CA,6037,Los Angeles County,317.19,6,N
30029,Flathead County,MT,30111,Yellowstone County,317.3,6,N
38023,Divide County,ND,38017,Cass County,317.45,6,N
48065,Carson County,TX,48113,Dallas County,319.04,6,N
48271,Kinney County,TX,48113,Dallas County,319.69,6,N
6081,San Mateo County,CA,6037,Los Angeles County,320.05,6,N
12029,Dixie County,FL,12086,Miami-Dade County,320.16,6,N
31069,Garden County,NE,31055,Douglas County,320.52,6,N
48311,McMullen County,TX,48113,Dallas County,321.14,6,N
31049,Deuel County,NE,31055,Douglas County,321.36,6,N
55031,Douglas County,WI,55079,Milwaukee County,321.67,6,N
6005,Amador County,CA,6037,Los Angeles County,322.22,6,N
48007,Aransas County,TX,48113,Dallas County,322.38,6,N
48507,Zavala County,TX,48113,Dallas County,322.44,6,N
48461,Upton County,TX,48113,Dallas County,323.26,6,N
48445,Terry County,TX,48113,Dallas County,323.51,6,N
48465,Val Verde County,TX,48113,Dallas County,325.71,6,N
48219,Hockley County,TX,48113,Dallas County,326.92,6,N
12125,Union County,FL,12086,Miami-Dade County,327.54,6,N
51191,Washington County,VA,51810,Virginia Beach County,327.98,6,N
17127,Massac County,IL,17031,Cook County,328.12,6,N
32510,Carson City,NV,32003,Clark County,328.74,6,N
6013,Contra Costa County,CA,6037,Los Angeles County,329.55,6,N
2164,Lake and Peninsula Borough,AK,2020,Anchorage Municipality,330.3,6,N
48381,Randall County,TX,48113,Dallas County,330.39,6,N
2070,Dillingham Census Area,AK,2020,Anchorage Municipality,330.5,6,N
31161,Sheridan County,NE,31055,Douglas County,331.3,6,N
48409,San Patricio County,TX,48113,Dallas County,331.49,6,N
32029,Storey County,NV,32003,Clark County,331.92,6,N
17153,Pulaski County,IL,17031,Cook County,332.75,6,N
46033,Custer County,SD,46099,Minnehaha County,333.05,6,N
30061,Mineral County,MT,30111,Yellowstone County,333.24,6,N
56029,Park County,WY,56021,Laramie County,333.4,6,N
51027,Buchanan County,VA,51810,Virginia Beach County,333.42,6,N
48279,Lamb County,TX,48113,Dallas County,333.51,6,N
12031,Duval County,FL,12086,Miami-Dade County,333.89,6,N
48357,Ochiltree County,TX,48113,Dallas County,334.14,6,N
48283,La Salle County,TX,48113,Dallas County,334.81,6,N
51167,Russell County,VA,51810,Virginia Beach County,335.79,6,N
16017,Bonner County,ID,16001,Ada County,336.54,6,N
48233,Hutchinson County,TX,48113,Dallas County,336.76,6,N
17003,Alexander County,IL,17031,Cook County,337.88,6,N
48069,Castro County,TX,48113,Dallas County,337.95,6,N
46047,Fall River County,SD,46099,Minnehaha County,338.24,6,N
51520,Bristol city,VA,51810,Virginia Beach County,339.92,6,N
48165,Gaines County,TX,48113,Dallas County,340.07,6,N
6067,Sacramento County,CA,6037,Los Angeles County,340.16,6,N
32007,Elko County,NV,32003,Clark County,340.9,6,N
6017,El Dorado County,CA,6037,Los Angeles County,341.25,6,N
26095,Luce County,MI,26163,Wayne County,341.3,6,N
48135,Ector County,TX,48113,Dallas County,342.24,6,N
46019,Butte County,SD,46099,Minnehaha County,342.3,6,N
48003,Andrews County,TX,48113,Dallas County,342.83,6,N
12003,Baker County,FL,12086,Miami-Dade County,343.77,6,N
12023,Columbia County,FL,12086,Miami-Dade County,343.93,6,N
12067,Lafayette County,FL,12086,Miami-Dade County,344.04,6,N
26043,Dickinson County,MI,26163,Wayne County,344.05,6,N
48375,Potter County,TX,48113,Dallas County,344.53,6,N
32027,Pershing County,NV,32003,Clark County,345.05,6,N
48103,Crane County,TX,48113,Dallas County,346.8,6,N
6095,Solano County,CA,6037,Los Angeles County,347.96,6,N
48323,Maverick County,TX,48113,Dallas County,348.11,6,N
48127,Dimmit County,TX,48113,Dallas County,348.71,6,N
30089,Sanders County,MT,30111,Yellowstone County,349.47,6,N
51051,Dickenson County,VA,51810,Virginia Beach County,350.03,6,N
48355,Nueces County,TX,48113,Dallas County,350.19,6,N
46081,Lawrence County,SD,46099,Minnehaha County,350.99,6,N
12121,Suwannee County,FL,12086,Miami-Dade County,351.07,6,N
48501,Yoakum County,TX,48113,Dallas County,351.5,6,N
12089,Nassau County,FL,12086,Miami-Dade County,353.66,6,N
46063,Harding County,SD,46099,Minnehaha County,354.24,6,N
48079,Cochran County,TX,48113,Dallas County,354.69,6,N
31123,Morrill County,NE,31055,Douglas County,354.88,6,N
48195,Hansford County,TX,48113,Dallas County,355.74,6,N
31033,Cheyenne County,NE,31055,Douglas County,356.17,6,N
56039,Teton County,WY,56021,Laramie County,356.17,6,N
48249,Jim Wells County,TX,48113,Dallas County,356.48,6,N
48443,Terrell County,TX,48113,Dallas County,357.62,6,N
12123,Taylor County,FL,12086,Miami-Dade County,359.1,6,N
48017,Bailey County,TX,48113,Dallas County,360.34,6,N
48341,Moore County,TX,48113,Dallas County,360.59,6,N
6075,San Francisco County,CA,6037,Los Angeles County,361.41,6,N
6061,Placer County,CA,6037,Los Angeles County,362.78,6,N
31013,Box Butte County,NE,31055,Douglas County,362.87,6,N
2050,Bethel Census Area,AK,2020,Anchorage Municipality,363.79,6,N
51169,Scott County,VA,51810,Virginia Beach County,364.78,6,N
51195,Wise County,VA,51810,Virginia Beach County,364.82,6,N
51720,Norton city,VA,51810,Virginia Beach County,365.07,6,N
6041,Marin County,CA,6037,Los Angeles County,365.4,6,N
48131,Duval County,TX,48113,Dallas County,366.06,6,N
48369,Parmer County,TX,48113,Dallas County,366.29,6,N
48117,Deaf Smith County,TX,48113,Dallas County,366.56,6,N
16021,Boundary County,ID,16001,Ada County,368.18,6,N
26003,Alger County,MI,26163,Wayne County,368.83,6,N
12047,Hamilton County,FL,12086,Miami-Dade County,368.84,6,N
26103,Marquette County,MI,26163,Wayne County,369.55,6,N
6113,Yolo County,CA,6037,Los Angeles County,369.92,6,N
31045,Dawes County,NE,31055,Douglas County,371.37,6,N
48273,Kleberg County,TX,48113,Dallas County,371.9,6,N
48495,Winkler County,TX,48113,Dallas County,372.22,6,N
6055,Napa County,CA,6037,Los Angeles County,373.89,6,N
26071,Iron County,MI,26163,Wayne County,374.5,6,N
48371,Pecos County,TX,48113,Dallas County,375.2,6,N
48479,Webb County,TX,48113,Dallas County,377.18,6,N
6057,Nevada County,CA,6037,Los Angeles County,378.7,6,N
48421,Sherman County,TX,48113,Dallas County,378.92,6,N
48359,Oldham County,TX,48113,Dallas County,379.41,6,N
30053,Lincoln County,MT,30111,Yellowstone County,379.52,6,N
48475,Ward County,TX,48113,Dallas County,380.08,6,N
12079,Madison County,FL,12086,Miami-Dade County,380.11,6,N
6101,Sutter County,CA,6037,Los Angeles County,384.88,6,N
6115,Yuba County,CA,6037,Los Angeles County,389.83,6,N
12037,Franklin County,FL,12086,Miami-Dade County,391.56,6,N
12065,Jefferson County,FL,12086,Miami-Dade County,391.65,6,N
31157,Scotts Bluff County,NE,31055,Douglas County,392.09,6,N
6091,Sierra County,CA,6037,Los Angeles County,392.14,6,N
12129,Wakulla County,FL,12086,Miami-Dade County,392.36,6,N
31105,Kimball County,NE,31055,Douglas County,392.51,6,N
31007,Banner County,NE,31055,Douglas County,392.57,6,N
51105,Lee County,VA,51810,Virginia Beach County,393.41,6,N
48205,Hartley County,TX,48113,Dallas County,394.69,6,N
26013,Baraga County,MI,26163,Wayne County,394.72,6,N
32013,Humboldt County,NV,32003,Clark County,396,6,N
6097,Sonoma County,CA,6037,Los Angeles County,396.94,6,N
31165,Sioux County,NE,31055,Douglas County,398.69,6,N
32031,Washoe County,NV,32003,Clark County,400.82,6,N
48301,Loving County,TX,48113,Dallas County,401.12,6,N
48047,Brooks County,TX,48113,Dallas County,405.27,6,N
12073,Leon County,FL,12086,Miami-Dade County,406.55,6,N
6011,Colusa County,CA,6037,Los Angeles County,408.53,6,N
48261,Kenedy County,TX,48113,Dallas County,408.95,6,N
48111,Dallam County,TX,48113,Dallas County,410.62,6,N
48247,Jim Hogg County,TX,48113,Dallas County,411.99,6,N
12045,Gulf County,FL,12086,Miami-Dade County,415.53,6,N
12077,Liberty County,FL,12086,Miami-Dade County,417.44,6,N
48389,Reeves County,TX,48113,Dallas County,418.37,6,N
26061,Houghton County,MI,26163,Wayne County,419.65,6,N
6033,Lake County,CA,6037,Los Angeles County,419.82,6,N
6007,Butte County,CA,6037,Los Angeles County,420.44,6,N
48505,Zapata County,TX,48113,Dallas County,423.85,6,N
6063,Plumas County,CA,6037,Los Angeles County,424.85,6,N
12039,Gadsden County,FL,12086,Miami-Dade County,425.03,6,N
48043,Brewster County,TX,48113,Dallas County,433.34,6,N
26053,Gogebic County,MI,26163,Wayne County,433.54,6,N
48489,Willacy County,TX,48113,Dallas County,437,6,N
12013,Calhoun County,FL,12086,Miami-Dade County,437.12,6,N
6021,Glenn County,CA,6037,Los Angeles County,437.87,6,N
26083,Keweenaw County,MI,26163,Wayne County,442.63,6,N
48427,Starr County,TX,48113,Dallas County,445.24,6,N
12005,Bay County,FL,12086,Miami-Dade County,447.51,6,N
48215,Hidalgo County,TX,48113,Dallas County,448.15,6,N
26131,Ontonagon County,MI,26163,Wayne County,457.77,6,N
12063,Jackson County,FL,12086,Miami-Dade County,458.42,6,N
48243,Jeff Davis County,TX,48113,Dallas County,460.1,6,N
2270,Wade Hampton Census Area,AK,2020,Anchorage Municipality,460.83,6,N
6045,Mendocino County,CA,6037,Los Angeles County,461.34,6,N
48061,Cameron County,TX,48113,Dallas County,462.36,6,N
48109,Culberson County,TX,48113,Dallas County,462.47,6,N
6103,Tehama County,CA,6037,Los Angeles County,464.25,6,N
12133,Washington County,FL,12086,Miami-Dade County,466.76,6,N
6035,Lassen County,CA,6037,Los Angeles County,469.09,6,N
48377,Presidio County,TX,48113,Dallas County,480.68,6,N
12059,Holmes County,FL,12086,Miami-Dade County,486.15,6,N
2230,Skagway Municipality,AK,2020,Anchorage Municipality,487.74,6,N
12131,Walton County,FL,12086,Miami-Dade County,489.77,6,N
2100,Haines Borough,AK,2020,Anchorage Municipality,491.5,6,N
6089,Shasta County,CA,6037,Los Angeles County,498.55,6,N
12091,Okaloosa County,FL,12086,Miami-Dade County,509.63,6,N
48229,Hudspeth County,TX,48113,Dallas County,511.26,6,N
2188,Northwest Arctic Borough,AK,2020,Anchorage Municipality,515.64,6,N
6105,Trinity County,CA,6037,Los Angeles County,519,6,N
6049,Modoc County,CA,6037,Los Angeles County,528.24,6,N
2180,Nome Census Area,AK,2020,Anchorage Municipality,528.54,6,N
12113,Santa Rosa County,FL,12086,Miami-Dade County,530.21,6,N
2105,Hoonah-Angoon Census Area,AK,2020,Anchorage Municipality,535.45,6,N
12033,Escambia County,FL,12086,Miami-Dade County,541.22,6,N
6023,Humboldt County,CA,6037,Los Angeles County,546.39,6,N
48141,El Paso County,TX,48113,Dallas County,556.97,6,N
2110,Juneau City and Borough,AK,2020,Anchorage Municipality,558.12,6,N
6093,Siskiyou County,CA,6037,Los Angeles County,561.11,6,N
