county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat
6071,San Bernardino County,CA,6037,Los Angeles County,126.93,4
18141,St. Joseph County,IN,18097,Marion County,127.02,4
41017,Deschutes County,OR,41051,Multnomah County,127.06,4
26081,Kent County,MI,26163,Wayne County,127.10,4
55111,Sauk County,WI,55079,Milwaukee County,127.14,4
29205,Shelby County,MO,29510,St. Louis County,127.23,4
22055,Lafayette Parish,LA,22071,Orleans Parish,127.34,4
22097,St. Landry Parish,LA,22071,Orleans Parish,127.34,4
19139,Muscatine County,IA,19153,Polk County,127.42,4
49009,Daggett County,UT,49035,Salt Lake County,127.46,4
45025,Chesterfield County,SC,45019,Charleston County,127.50,4
18051,Gibson County,IN,18097,Marion County,127.52,4
48225,Houston County,TX,48113,Dallas County,127.54,4
40013,Bryan County,OK,40109,Oklahoma County,127.69,4
36095,Schoharie County,NY,36061,New York County,127.69,4
29111,Lewis County,MO,29510,St. Louis County,127.70,4
38067,Pembina County,ND,38017,Cass County,127.85,4
21051,Clay County,KY,21111,Jefferson County,127.87,4
5015,Carroll County,AR,5119,Pulaski County,128.12,4
40055,Greer County,OK,40109,Oklahoma County,128.30,4
47145,Roane County,TN,47037,Davidson County,128.30,4
37183,Wake County,NC,37119,Mecklenburg County,128.38,4
19035,Cherokee County,IA,19153,Polk County,128.44,4
31107,Knox County,NE,31055,Douglas County,128.46,4
13073,Columbia County,GA,13121,Fulton County,128.54,4
47151,Scott County,TN,47037,Davidson County,128.65,4
13163,Jefferson County,GA,13121,Fulton County,128.70,4
47011,Bradley County,TN,47037,Davidson County,128.85,4
40009,Beckham County,OK,40109,Oklahoma County,128.85,4
27149,Stevens County,MN,27053,Hennepin County,128.88,4
18127,Porter County,IN,18097,Marion County,129.00,4
21235,Whitley County,KY,21111,Jefferson County,129.09,4
13167,Johnson County,GA,13121,Fulton County,129.15,4
41069,Wheeler County,OR,41051,Multnomah County,129.27,4
5073,Lafayette County,AR,5119,Pulaski County,129.33,4
40077,Latimer County,OK,40109,Oklahoma County,129.45,4
28161,Yalobusha County,MS,28049,Hinds County,129.53,4
28131,Stone County,MS,28049,Hinds County,129.53,4
45039,Fairfield County,SC,45019,Charleston County,129.59,4
37099,Jackson County,NC,37119,Mecklenburg County,129.60,4
19063,Emmet County,IA,19153,Polk County,129.72,4
19105,Jones County,IA,19153,Polk County,129.75,4
42115,Susquehanna County,PA,42101,Philadelphia County,129.84,4
28041,Greene County,MS,28049,Hinds County,129.96,4
51117,Mecklenburg County,VA,51810,Virginia Beach County,130.00,4
31183,Wheeler County,NE,31055,Douglas County,130.09,4
54051,Marshall County,WV,54011,Cabell County,130.11,4
1041,Crenshaw County,AL,1073,Jefferson County,130.20,4
5121,Randolph County,AR,5119,Pulaski County,130.26,4
19111,Lee County,IA,19153,Polk County,130.29,4
21225,Union County,KY,21111,Jefferson County,130.31,4
12055,Highlands County,FL,12086,Miami-Dade County,130.51,4
54083,Randolph County,WV,54011,Cabell County,130.68,4
29215,Texas County,MO,29510,St. Louis County,130.80,4
26051,Gladwin County,MI,26163,Wayne County,130.81,4
54001,Barbour County,WV,54011,Cabell County,130.83,4
37145,Person County,NC,37119,Mecklenburg County,130.98,4
54049,Marion County,WV,54011,Cabell County,131.06,4
49015,Emery County,UT,49035,Salt Lake County,131.19,4
18147,Spencer County,IN,18097,Marion County,131.24,4
40065,Jackson County,OK,40109,Oklahoma County,131.26,4
27159,Wadena County,MN,27053,Hennepin County,131.30,4
8125,Yuma County,CO,8031,Denver County,131.36,4
40129,Roger Mills County,OK,40109,Oklahoma County,131.40,4
40061,Haskell County,OK,40109,Oklahoma County,131.43,4
13175,Laurens County,GA,13121,Fulton County,131.45,4
18173,Warrick County,IN,18097,Marion County,131.47,4
40105,Nowata County,OK,40109,Oklahoma County,131.59,4
20177,Shawnee County,KS,20173,Sedgwick County,131.61,4
47107,McMinn County,TN,47037,Davidson County,131.77,4
21175,Morgan County,KY,21111,Jefferson County,131.79,4
27101,Murray County,MN,27053,Hennepin County,131.80,4
20051,Ellis County,KS,20173,Sedgwick County,131.83,4
51177,Spotsylvania County,VA,51810,Virginia Beach County,131.93,4
27073,Lac qui Parle County,MN,27053,Hennepin County,131.98,4
49047,Uintah County,UT,49035,Salt Lake County,132.05,4
51630,Fredericksburg city,VA,51810,Virginia Beach County,132.09,4
20149,Pottawatomie County,KS,20173,Sedgwick County,132.10,4
1113,Russell County,AL,1073,Jefferson County,132.11,4
5081,Little River County,AR,5119,Pulaski County,132.11,4
40097,Mayes County,OK,40109,Oklahoma County,132.17,4
55001,Adams County,WI,55079,Milwaukee County,132.24,4
19089,Howard County,IA,19153,Polk County,132.39,4
45081,Saluda County,SC,45019,Charleston County,132.42,4
47131,Obion County,TN,47037,Davidson County,132.42,4
30017,Custer County,MT,30111,Yellowstone County,132.51,4
28013,Calhoun County,MS,28049,Hinds County,132.52,4
39159,Union County,OH,39035,Cuyahoga County,132.55,4
20057,Ford County,KS,20173,Sedgwick County,132.61,4
20025,Clark County,KS,20173,Sedgwick County,132.82,4
49041,Sevier County,UT,49035,Salt Lake County,132.87,4
29175,Randolph County,MO,29510,St. Louis County,132.87,4
29023,Butler County,MO,29510,St. Louis County,132.98,4
51049,Cumberland County,VA,51810,Virginia Beach County,132.99,4
20059,Franklin County,KS,20173,Sedgwick County,133.02,4
1109,Pike County,AL,1073,Jefferson County,133.34,4
6065,Riverside County,CA,6037,Los Angeles County,133.44,4
1023,Choctaw County,AL,1073,Jefferson County,133.51,4
21121,Knox County,KY,21111,Jefferson County,133.56,4
18089,Lake County,IN,18097,Marion County,133.57,4
47033,Crockett County,TN,47037,Davidson County,133.71,4
31001,Adams County,NE,31055,Douglas County,133.73,4
18087,LaGrange County,IN,18097,Marion County,133.74,4
17073,Henry County,IL,17031,Cook County,133.76,4
54091,Taylor County,WV,54011,Cabell County,133.88,4
48313,Madison County,TX,48113,Dallas County,133.96,4
55049,Iowa County,WI,55079,Milwaukee County,133.99,4
30059,Meagher County,MT,30111,Yellowstone County,134.06,4
17143,Peoria County,IL,17031,Cook County,134.08,4
27055,Houston County,MN,27053,Hennepin County,134.43,4
51109,Louisa County,VA,51810,Virginia Beach County,134.44,4
19057,Des Moines County,IA,19153,Polk County,134.61,4
39137,Putnam County,OH,39035,Cuyahoga County,134.65,4
21047,Christian County,KY,21111,Jefferson County,134.67,4
20141,Osborne County,KS,20173,Sedgwick County,135.03,4
45037,Edgefield County,SC,45019,Charleston County,135.04,4
17039,De Witt County,IL,17031,Cook County,135.24,4
29133,Mississippi County,MO,29510,St. Louis County,135.34,4
46109,Roberts County,SD,46099,Minnehaha County,135.35,4
5143,Washington County,AR,5119,Pulaski County,135.36,4
17085,Jo Daviess County,IL,17031,Cook County,135.40,4
21025,Breathitt County,KY,21111,Jefferson County,135.50,4
5055,Greene County,AR,5119,Pulaski County,135.51,4
36083,Rensselaer County,NY,36061,New York County,135.67,4
28027,Coahoma County,MS,28049,Hinds County,135.71,4
36007,Broome County,NY,36061,New York County,135.78,4
13091,Dodge County,GA,13121,Fulton County,135.83,4
12027,DeSoto County,FL,12086,Miami-Dade County,135.88,4
20083,Hodgeman County,KS,20173,Sedgwick County,135.89,4
13081,Crisp County,GA,13121,Fulton County,136.05,4
5091,Miller County,AR,5119,Pulaski County,136.12,4
30075,Powder River County,MT,30111,Yellowstone County,136.35,4
29089,Howard County,MO,29510,St. Louis County,136.41,4
51147,Prince Edward County,VA,51810,Virginia Beach County,136.44,4
17179,Tazewell County,IL,17031,Cook County,136.49,4
55065,Lafayette County,WI,55079,Milwaukee County,136.51,4
42081,Lycoming County,PA,42101,Philadelphia County,136.52,4
19193,Woodbury County,IA,19153,Polk County,136.53,4
41049,Morrow County,OR,41051,Multnomah County,136.61,4
23019,Penobscot County,ME,23005,Cumberland County,136.83,4
13239,Quitman County,GA,13121,Fulton County,136.90,4
35051,Sierra County,NM,35001,Bernalillo County,136.92,4
35045,San Juan County,NM,35001,Bernalillo County,136.94,4
48331,Milam County,TX,48113,Dallas County,137.05,4
28025,Clay County,MS,28049,Hinds County,137.06,4
42055,Franklin County,PA,42101,Philadelphia County,137.32,4
40021,Cherokee County,OK,40109,Oklahoma County,137.46,4
45057,Lancaster County,SC,45019,Charleston County,137.48,4
16067,Minidoka County,ID,16001,Ada County,137.48,4
42087,Mifflin County,PA,42101,Philadelphia County,137.50,4
8017,Cheyenne County,CO,8031,Denver County,137.50,4
13177,Lee County,GA,13121,Fulton County,137.50,4
28119,Quitman County,MS,28049,Hinds County,137.50,4
37017,Bladen County,NC,37119,Mecklenburg County,137.63,4
35011,De Baca County,NM,35001,Bernalillo County,137.64,4
51179,Stafford County,VA,51810,Virginia Beach County,137.85,4
55115,Shawano County,WI,55079,Milwaukee County,137.89,4
48333,Mills County,TX,48113,Dallas County,137.90,4
49027,Millard County,UT,49035,Salt Lake County,137.91,4
48281,Lampasas County,TX,48113,Dallas County,138.26,4
39121,Noble County,OH,39035,Cuyahoga County,138.45,4
27051,Grant County,MN,27053,Hennepin County,138.47,4
41013,Crook County,OR,41051,Multnomah County,138.52,4
40045,Ellis County,OK,40109,Oklahoma County,138.95,4
38019,Cavalier County,ND,38017,Cass County,139.07,4
13273,Terrell County,GA,13121,Fulton County,139.08,4
29053,Cooper County,MO,29510,St. Louis County,139.13,4
21063,Elliott County,KY,21111,Jefferson County,139.18,4
36077,Otsego County,NY,36061,New York County,139.20,4
1099,Monroe County,AL,1073,Jefferson County,139.24,4
22029,Concordia Parish,LA,22071,Orleans Parish,139.30,4
17147,Piatt County,IL,17031,Cook County,139.31,4
40127,Pushmataha County,OK,40109,Oklahoma County,139.46,4
13315,Wilcox County,GA,13121,Fulton County,139.68,4
8051,Gunnison County,CO,8031,Denver County,139.75,4
1025,Clarke County,AL,1073,Jefferson County,139.77,4
19043,Clayton County,IA,19153,Polk County,139.92,4
53005,Benton County,WA,53033,King County,140.03,4
47069,Hardeman County,TN,47037,Davidson County,140.05,4
37101,Johnston County,NC,37119,Mecklenburg County,140.16,4
8109,Saguache County,CO,8031,Denver County,140.17,4
48485,Wichita County,TX,48113,Dallas County,140.21,4
26107,Mecosta County,MI,26163,Wayne County,140.25,4
37163,Sampson County,NC,37119,Mecklenburg County,140.29,4
45071,Newberry County,SC,45019,Charleston County,140.35,4
27021,Cass County,MN,27053,Hennepin County,140.59,4
48315,Marion County,TX,48113,Dallas County,140.63,4
48203,Harrison County,TX,48113,Dallas County,140.65,4
39049,Franklin County,OH,39035,Cuyahoga County,140.76,4
21033,Caldwell County,KY,21111,Jefferson County,140.77,4
13245,Richmond County,GA,13121,Fulton County,140.91,4
22009,Avoyelles Parish,LA,22071,Orleans Parish,140.97,4
13243,Randolph County,GA,13121,Fulton County,141.05,4
36093,Schenectady County,NY,36061,New York County,141.07,4
47105,Loudon County,TN,47037,Davidson County,141.25,4
39003,Allen County,OH,39035,Cuyahoga County,141.33,4
55083,Oconto County,WI,55079,Milwaukee County,141.40,4
29181,Ripley County,MO,29510,St. Louis County,141.43,4
19191,Winneshiek County,IA,19153,Polk County,141.50,4
18151,Steuben County,IN,18097,Marion County,141.58,4
2261,Valdez-Cordova Census Area,AK,2020,Anchorage Municipality,141.69,4
21043,Carter County,KY,21111,Jefferson County,141.79,4
39127,Perry County,OH,39035,Cuyahoga County,141.94,4
37077,Granville County,NC,37119,Mecklenburg County,142.04,4
48067,Cass County,TX,48113,Dallas County,142.09,4
28045,Hancock County,MS,28049,Hinds County,142.11,4
22113,Vermilion Parish,LA,22071,Orleans Parish,142.12,4
37047,Columbus County,NC,37119,Mecklenburg County,142.14,4
26035,Clare County,MI,26163,Wayne County,142.19,4
42015,Bradford County,PA,42101,Philadelphia County,142.37,4
30031,Gallatin County,MT,30111,Yellowstone County,142.41,4
55097,Portage County,WI,55079,Milwaukee County,142.42,4
39091,Logan County,OH,39035,Cuyahoga County,142.51,4
26027,Cass County,MI,26163,Wayne County,142.62,4
19141,O'Brien County,IA,19153,Polk County,142.68,4
26069,Iosco County,MI,26163,Wayne County,142.80,4
24023,Garrett County,MD,24510,Baltimore County,142.81,4
29029,Camden County,MO,29510,St. Louis County,142.83,4
29141,Morgan County,MO,29510,St. Louis County,142.94,4
20011,Bourbon County,KS,20173,Sedgwick County,142.96,4
55029,Door County,WI,55079,Milwaukee County,142.99,4
20037,Crawford County,KS,20173,Sedgwick County,143.17,4
8055,Huerfano County,CO,8031,Denver County,143.37,4
27081,Lincoln County,MN,27053,Hennepin County,143.41,4
48447,Throckmorton County,TX,48113,Dallas County,143.46,4
6107,Tulare County,CA,6037,Los Angeles County,143.56,4
51065,Fluvanna County,VA,51810,Virginia Beach County,143.90,4
8089,Otero County,CO,8031,Denver County,143.96,4
19059,Dickinson County,IA,19153,Polk County,144.00,4
28087,Lowndes County,MS,28049,Hinds County,144.01,4
20135,Ness County,KS,20173,Sedgwick County,144.12,4
54061,Monongalia County,WV,54011,Cabell County,144.15,4
48037,Bowie County,TX,48113,Dallas County,144.20,4
28017,Chickasaw County,MS,28049,Hinds County,144.21,4
29105,Laclede County,MO,29510,St. Louis County,144.41,4
20045,Douglas County,KS,20173,Sedgwick County,144.41,4
39111,Monroe County,OH,39035,Cuyahoga County,144.42,4
12061,Indian River County,FL,12086,Miami-Dade County,144.49,4
47001,Anderson County,TN,47037,Davidson County,144.52,4
18163,Vanderburgh County,IN,18097,Marion County,144.63,4
29143,New Madrid County,MO,29510,St. Louis County,144.68,4
54069,Ohio County,WV,54011,Cabell County,144.91,4
32023,Nye County,NV,32003,Clark County,144.91,4
31181,Webster County,NE,31055,Douglas County,144.96,4
5093,Mississippi County,AR,5119,Pulaski County,144.98,4
27111,Otter Tail County,MN,27053,Hennepin County,145.00,4
21153,Magoffin County,KY,21111,Jefferson County,145.02,4
1005,Barbour County,AL,1073,Jefferson County,145.02,4
28039,George County,MS,28049,Hinds County,145.09,4
29103,Knox County,MO,29510,St. Louis County,145.17,4
27011,Big Stone County,MN,27053,Hennepin County,145.30,4
36017,Chenango County,NY,36061,New York County,145.38,4
13283,Treutlen County,GA,13121,Fulton County,145.45,4
21055,Crittenden County,KY,21111,Jefferson County,145.48,4
47075,Haywood County,TN,47037,Davidson County,145.50,4
27105,Nobles County,MN,27053,Hennepin County,145.61,4
21131,Leslie County,KY,21111,Jefferson County,145.62,4
8095,Phillips County,CO,8031,Denver County,145.69,4
47139,Polk County,TN,47037,Davidson County,145.71,4
29045,Clark County,MO,29510,St. Louis County,145.75,4
20201,Washington County,KS,20173,Sedgwick County,145.93,4
39039,Defiance County,OH,39035,Cuyahoga County,146.02,4
47045,Dyer County,TN,47037,Davidson County,146.09,4
37113,Macon County,NC,37119,Mecklenburg County,146.26,4
55057,Juneau County,WI,55079,Milwaukee County,146.34,4
31163,Sherman County,NE,31055,Douglas County,146.50,4
39045,Fairfield County,OH,39035,Cuyahoga County,146.55,4
51037,Charlotte County,VA,51810,Virginia Beach County,146.63,4
46069,Hyde County,SD,46099,Minnehaha County,146.65,4
1035,Conecuh County,AL,1073,Jefferson County,146.94,4
48049,Brown County,TX,48113,Dallas County,147.05,4
47013,Campbell County,TN,47037,Davidson County,147.10,4
20107,Linn County,KS,20173,Sedgwick County,147.12,4
39115,Morgan County,OH,39035,Cuyahoga County,147.72,4
31175,Valley County,NE,31055,Douglas County,147.72,4
20021,Cherokee County,KS,20173,Sedgwick County,147.75,4
28107,Panola County,MS,28049,Hinds County,147.79,4
26129,Ogemaw County,MI,26163,Wayne County,148.09,4
46091,Marshall County,SD,46099,Minnehaha County,148.10,4
45023,Chester County,SC,45019,Charleston County,148.10,4
19061,Dubuque County,IA,19153,Polk County,148.13,4
39171,Williams County,OH,39035,Cuyahoga County,148.24,4
8061,Kiowa County,CO,8031,Denver County,148.28,4
21013,Bell County,KY,21111,Jefferson County,148.40,4
51029,Buckingham County,VA,51810,Virginia Beach County,148.43,4
22001,Acadia Parish,LA,22071,Orleans Parish,148.45,4
40057,Harmon County,OK,40109,Oklahoma County,148.46,4
48041,Brazos County,TX,48113,Dallas County,148.46,4
38029,Emmons County,ND,38017,Cass County,148.50,4
20157,Republic County,KS,20173,Sedgwick County,148.57,4
21193,Perry County,KY,21111,Jefferson County,148.57,4
55078,Menominee County,WI,55079,Milwaukee County,148.59,4
36057,Montgomery County,NY,36061,New York County,148.72,4
6079,San Luis Obispo County,CA,6037,Los Angeles County,148.75,4
17095,Knox County,IL,17031,Cook County,148.79,4
40035,Craig County,OK,40109,Oklahoma County,148.82,4
51137,Orange County,VA,51810,Virginia Beach County,148.91,4
29149,Oregon County,MO,29510,St. Louis County,148.93,4
48347,Nacogdoches County,TX,48113,Dallas County,148.98,4
40023,Choctaw County,OK,40109,Oklahoma County,149.03,4
29121,Macon County,MO,29510,St. Louis County,149.06,4
31071,Garfield County,NE,31055,Douglas County,149.10,4
48417,Shackelford County,TX,48113,Dallas County,149.26,4
20085,Jackson County,KS,20173,Sedgwick County,149.44,4
40135,Sequoyah County,OK,40109,Oklahoma County,149.53,4
21089,Greenup County,KY,21111,Jefferson County,149.78,4
37173,Swain County,NC,37119,Mecklenburg County,149.86,4
48365,Panola County,TX,48113,Dallas County,150.07,5
17041,Douglas County,IL,17031,Cook County,150.11,5
48455,Trinity County,TX,48113,Dallas County,150.15,5
13107,Emanuel County,GA,13121,Fulton County,150.27,5
20089,Jewell County,KS,20173,Sedgwick County,150.36,5
47123,Monroe County,TN,47037,Davidson County,150.53,5
13033,Burke County,GA,13121,Fulton County,150.70,5
55103,Richland County,WI,55079,Milwaukee County,150.84,5
47095,Lake County,TN,47037,Davidson County,150.91,5
13287,Turner County,GA,13121,Fulton County,151.23,5
46049,Faulk County,SD,46099,Minnehaha County,151.29,5
17107,Logan County,IL,17031,Cook County,151.37,5
38015,Burleigh County,ND,38017,Cass County,151.41,5
48023,Baylor County,TX,48113,Dallas County,151.71,5
28047,Harrison County,MS,28049,Hinds County,151.72,5
38083,Sheridan County,ND,38017,Cass County,151.75,5
30079,Prairie County,MT,30111,Yellowstone County,152.00,5
19163,Scott County,IA,19153,Polk County,152.16,5
54093,Tucker County,WV,54011,Cabell County,152.25,5
51510,Alexandria city,VA,51810,Virginia Beach County,152.26,5
42061,Huntingdon County,PA,42101,Philadelphia County,152.28,5
40059,Harper County,OK,40109,Oklahoma County,152.32,5
38095,Towner County,ND,38017,Cass County,152.58,5
46085,Lyman County,SD,46099,Minnehaha County,152.76,5
20163,Rooks County,KS,20173,Sedgwick County,152.82,5
53021,Franklin County,WA,53033,King County,152.90,5
18129,Posey County,IN,18097,Marion County,152.93,5
13061,Clay County,GA,13121,Fulton County,153.01,5
17045,Edgar County,IL,17031,Cook County,153.15,5
27117,Pipestone County,MN,27053,Hennepin County,153.20,5
46013,Brown County,SD,46099,Minnehaha County,153.25,5
5021,Clay County,AR,5119,Pulaski County,153.27,5
13309,Wheeler County,GA,13121,Fulton County,153.42,5
5007,Benton County,AR,5119,Pulaski County,153.49,5
8115,Sedgwick County,CO,8031,Denver County,153.54,5
20117,Marshall County,KS,20173,Sedgwick County,153.58,5
12049,Hardee County,FL,12086,Miami-Dade County,153.61,5
22039,Evangeline Parish,LA,22071,Orleans Parish,153.66,5
19149,Plymouth County,IA,19153,Polk County,153.72,5
21221,Trigg County,KY,21111,Jefferson County,153.85,5
17161,Rock Island County,IL,17031,Cook County,153.86,5
4009,Graham County,AZ,4013,Maricopa County,154.10,5
29229,Wright County,MO,29510,St. Louis County,154.16,5
39011,Auglaize County,OH,39035,Cuyahoga County,154.17,5
48491,Williamson County,TX,48113,Dallas County,154.19,5
39125,Paulding County,OH,39035,Cuyahoga County,154.25,5
16023,Butte County,ID,16001,Ada County,154.40,5
37069,Franklin County,NC,37119,Mecklenburg County,154.52,5
28071,Lafayette County,MS,28049,Hinds County,154.54,5
36107,Tioga County,NY,36061,New York County,154.56,5
48059,Callahan County,TX,48113,Dallas County,154.60,5
51153,Prince William County,VA,51810,Virginia Beach County,154.82,5
27155,Traverse County,MN,27053,Hennepin County,154.83,5
39021,Champaign County,OH,39035,Cuyahoga County,154.97,5
31019,Buffalo County,NE,31055,Douglas County,155.16,5
16059,Lemhi County,ID,16001,Ada County,155.23,5
20121,Miami County,KS,20173,Sedgwick County,155.24,5
21143,Lyon County,KY,21111,Jefferson County,155.28,5
26123,Newaygo County,MI,26163,Wayne County,155.47,5
26159,Van Buren County,MI,26163,Wayne County,155.58,5
38069,Pierce County,ND,38017,Cass County,155.60,5
42027,Centre County,PA,42101,Philadelphia County,155.65,5
21115,Johnson County,KY,21111,Jefferson County,155.66,5
39097,Madison County,OH,39035,Cuyahoga County,155.77,5
20087,Jefferson County,KS,20173,Sedgwick County,155.78,5
16031,Cassia County,ID,16001,Ada County,155.79,5
31099,Kearney County,NE,31055,Douglas County,155.82,5
54009,Brooke County,WV,54011,Cabell County,155.89,5
46123,Tripp County,SD,46099,Minnehaha County,155.91,5
20195,Trego County,KS,20173,Sedgwick County,155.97,5
54077,Preston County,WV,54011,Cabell County,156.19,5
23029,Washington County,ME,23005,Cumberland County,156.38,5
17115,Macon County,IL,17031,Cook County,156.45,5
51013,Arlington County,VA,51810,Virginia Beach County,156.48,5
40001,Adair County,OK,40109,Oklahoma County,156.48,5
37181,Vance County,NC,37119,Mecklenburg County,156.48,5
13095,Dougherty County,GA,13121,Fulton County,156.50,5
19005,Allamakee County,IA,19153,Polk County,156.51,5
6031,Kings County,CA,6037,Los Angeles County,156.55,5
30007,Broadwater County,MT,30111,Yellowstone County,156.56,5
40041,Delaware County,OK,40109,Oklahoma County,156.56,5
45065,McCormick County,SC,45019,Charleston County,156.57,5
35007,Colfax County,NM,35001,Bernalillo County,156.58,5
48471,Walker County,TX,48113,Dallas County,156.83,5
29091,Howell County,MO,29510,St. Louis County,156.85,5
45047,Greenwood County,SC,45019,Charleston County,156.94,5
13037,Calhoun County,GA,13121,Fulton County,157.03,5
19045,Clinton County,IA,19153,Polk County,157.06,5
42035,Clinton County,PA,42101,Philadelphia County,157.14,5
22107,Tensas Parish,LA,22071,Orleans Parish,157.28,5
19143,Osceola County,IA,19153,Polk County,157.30,5
26143,Roscommon County,MI,26163,Wayne County,157.34,5
48051,Burleson County,TX,48113,Dallas County,157.35,5
31089,Holt County,NE,31055,Douglas County,157.35,5
13271,Telfair County,GA,13121,Fulton County,157.37,5
26133,Osceola County,MI,26163,Wayne County,157.46,5
19097,Jackson County,IA,19153,Polk County,157.49,5
51059,Fairfax County,VA,51810,Virginia Beach County,157.54,5
23021,Piscataquis County,ME,23005,Cumberland County,157.62,5
51683,Manassas city,VA,51810,Virginia Beach County,157.66,5
1031,Coffee County,AL,1073,Jefferson County,157.76,5
51685,Manassas Park city,VA,51810,Virginia Beach County,157.96,5
29041,Chariton County,MO,29510,St. Louis County,157.96,5
22025,Catahoula Parish,LA,22071,Orleans Parish,158.07,5
54071,Pendleton County,WV,54011,Cabell County,158.29,5
13209,Montgomery County,GA,13121,Fulton County,158.33,5
53001,Adams County,WA,53033,King County,158.36,5
51047,Culpeper County,VA,51810,Virginia Beach County,158.37,5
51610,Falls Church city,VA,51810,Virginia Beach County,158.38,5
4023,Santa Cruz County,AZ,4013,Maricopa County,158.38,5
42057,Fulton County,PA,42101,Philadelphia County,158.45,5
56025,Natrona County,WY,56021,Laramie County,158.46,5
28115,Pontotoc County,MS,28049,Hinds County,158.55,5
12115,Sarasota County,FL,12086,Miami-Dade County,158.66,5
21119,Knott County,KY,21111,Jefferson County,158.76,5
13321,Worth County,GA,13121,Fulton County,158.77,5
21127,Lawrence County,KY,21111,Jefferson County,158.85,5
51011,Appomattox County,VA,51810,Virginia Beach County,158.97,5
8003,Alamosa County,CO,8031,Denver County,159.26,5
40079,Le Flore County,OK,40109,Oklahoma County,159.28,5
51600,Fairfax city,VA,51810,Virginia Beach County,159.29,5
8011,Bent County,CO,8031,Denver County,159.37,5
53043,Lincoln County,WA,53033,King County,159.38,5
47093,Knox County,TN,47037,Davidson County,159.44,5
37191,Wayne County,NC,37119,Mecklenburg County,159.71,5
13165,Jenkins County,GA,13121,Fulton County,159.75,5
27057,Hubbard County,MN,27053,Hennepin County,159.99,5
39167,Washington County,OH,39035,Cuyahoga County,160.05,5
48053,Burnet County,TX,48113,Dallas County,160.15,5
28095,Monroe County,MS,28049,Hinds County,160.35,5
41019,Douglas County,OR,41051,Multnomah County,160.45,5
48185,Grimes County,TX,48113,Dallas County,160.52,5
51540,Charlottesville city,VA,51810,Virginia Beach County,160.64,5
30071,Phillips County,MT,30111,Yellowstone County,160.66,5
29199,Scotland County,MO,29510,St. Louis County,160.94,5
13017,Ben Hill County,GA,13121,Fulton County,161.05,5
36091,Saratoga County,NY,36061,New York County,161.07,5
48083,Coleman County,TX,48113,Dallas County,161.08,5
39161,Van Wert County,OH,39035,Cuyahoga County,161.13,5
51083,Halifax County,VA,51810,Virginia Beach County,161.36,5
47097,Lauderdale County,TN,47037,Davidson County,161.43,5
8045,Garfield County,CO,8031,Denver County,161.46,5
49031,Piute County,UT,49035,Salt Lake County,161.50,5
39129,Pickaway County,OH,39035,Cuyahoga County,161.63,5
1039,Covington County,AL,1073,Jefferson County,161.69,5
20183,Smith County,KS,20173,Sedgwick County,161.79,5
39073,Hocking County,OH,39035,Cuyahoga County,161.82,5
21019,Boyd County,KY,21111,Jefferson County,161.86,5
20119,Meade County,KS,20173,Sedgwick County,161.95,5
55141,Wood County,WI,55079,Milwaukee County,162.00,5
21095,Harlan County,KY,21111,Jefferson County,162.07,5
47047,Fayette County,TN,47037,Davidson County,162.11,5
45087,Union County,SC,45019,Charleston County,162.15,5
39149,Shelby County,OH,39035,Cuyahoga County,162.39,5
21139,Livingston County,KY,21111,Jefferson County,162.67,5
55043,Grant County,WI,55079,Milwaukee County,162.86,5
29195,Saline County,MO,29510,St. Louis County,162.87,5
55075,Marinette County,WI,55079,Milwaukee County,162.90,5
36035,Fulton County,NY,36061,New York County,163.28,5
51003,Albemarle County,VA,51810,Virginia Beach County,163.31,5
48411,San Saba County,TX,48113,Dallas County,163.44,5
47009,Blount County,TN,47037,Davidson County,163.52,5
20069,Gray County,KS,20173,Sedgwick County,163.60,5
29159,Pettis County,MO,29510,St. Louis County,164.12,5
17139,Moultrie County,IL,17031,Cook County,164.19,5
42117,Tioga County,PA,42101,Philadelphia County,164.47,5
19167,Sioux County,IA,19153,Polk County,164.48,5
17125,Mason County,IL,17031,Cook County,164.53,5
47173,Union County,TN,47037,Davidson County,164.54,5
48005,Angelina County,TX,48113,Dallas County,164.56,5
1045,Dale County,AL,1073,Jefferson County,164.73,5
28143,Tunica County,MS,28049,Hinds County,164.83,5
21071,Floyd County,KY,21111,Jefferson County,164.97,5
29059,Dallas County,MO,29510,St. Louis County,165.19,5
20091,Johnson County,KS,20173,Sedgwick County,165.31,5
20131,Nemaha County,KS,20173,Sedgwick County,165.34,5
37061,Duplin County,NC,37119,Mecklenburg County,165.38,5
37043,Clay County,NC,37119,Mecklenburg County,165.41,5
29001,Adair County,MO,29510,St. Louis County,165.52,5
17057,Fulton County,IL,17031,Cook County,165.77,5
28059,Jackson County,MS,28049,Hinds County,165.79,5
27133,Rock County,MN,27053,Hennepin County,165.85,5
31061,Franklin County,NE,31055,Douglas County,165.92,5
45091,York County,SC,45019,Charleston County,165.94,5
36023,Cortland County,NY,36061,New York County,166.05,5
13155,Irwin County,GA,13121,Fulton County,166.14,5
45059,Laurens County,SC,45019,Charleston County,166.14,5
46065,Hughes County,SD,46099,Minnehaha County,166.18,5
29015,Benton County,MO,29510,St. Louis County,166.24,5
53019,Ferry County,WA,53033,King County,166.64,5
1129,Washington County,AL,1073,Jefferson County,166.68,5
39023,Clark County,OH,39035,Cuyahoga County,166.75,5
