County,Province_State,concat,Population,Date,Cases,Deaths,dist_from_maxpop,meat_plant
Traverse,Minnesota,TraverseMinnesota,3259,3/3/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/4/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/5/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/6/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/7/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/8/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/9/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/10/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/11/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/12/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/13/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/14/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/15/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/16/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/17/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/18/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/19/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/20/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/21/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/22/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/23/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/24/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/25/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/26/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/27/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/28/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/29/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/30/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,3/31/20,2,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/1/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/2/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/3/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/4/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/5/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/6/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/7/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/8/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/9/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/10/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/11/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/12/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/13/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/14/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/15/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/16/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/17/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/18/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/19/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/20/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/21/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/22/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/23/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/24/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/25/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/26/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/27/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/28/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/29/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,4/30/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/1/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/2/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/3/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/4/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/5/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/6/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/7/20,0,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/8/20,1,0,154.83,N
Traverse,Minnesota,TraverseMinnesota,3259,5/9/20,0,0,154.83,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/23/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/24/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/25/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/26/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/27/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/28/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/29/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/30/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,1/31/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/1/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/2/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/3/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/4/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/5/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/6/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/7/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/8/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/9/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/10/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/11/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/12/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/13/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/14/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/15/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/16/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/17/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/18/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/19/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/20/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/21/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/22/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/23/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/24/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/25/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/26/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/27/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/28/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,2/29/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/1/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/2/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/3/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/4/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/5/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/6/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/7/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/8/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/9/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/10/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/11/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/12/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/13/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/14/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/15/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/16/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/17/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/18/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/19/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/20/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/21/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/22/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/23/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/24/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/25/20,2,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/26/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/27/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/28/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/29/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/30/20,2,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,3/31/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/1/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/2/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/3/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/4/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/5/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/6/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/7/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/8/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/9/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/10/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/11/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/12/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/13/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/14/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/15/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/16/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/17/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/18/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/19/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/20/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/21/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/22/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/23/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/24/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/25/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/26/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/27/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/28/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/29/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,4/30/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/1/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/2/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/3/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/4/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/5/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/6/20,0,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/7/20,2,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/8/20,1,0,78.59,N
Wabasha,Minnesota,WabashaMinnesota,21627,5/9/20,0,0,78.59,N
Wadena,Minnesota,WadenaMinnesota,13682,1/23/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/24/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/25/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/26/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/27/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/28/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/29/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/30/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,1/31/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/1/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/2/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/3/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/4/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/5/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/6/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/7/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/8/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/9/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/10/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/11/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/12/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/13/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/14/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/15/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/16/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/17/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/18/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/19/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/20/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/21/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/22/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/23/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/24/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/25/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/26/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/27/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/28/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,2/29/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/1/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/2/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/3/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/4/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/5/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/6/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/7/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/8/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/9/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/10/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/11/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/12/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/13/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/14/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/15/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/16/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/17/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/18/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/19/20,1,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/20/20,-1,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/21/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/22/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/23/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/24/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/25/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/26/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/27/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/28/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/29/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/30/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,3/31/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/1/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/2/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/3/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/4/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/5/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/6/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/7/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/8/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/9/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/10/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/11/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/12/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/13/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/14/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/15/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/16/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/17/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/18/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/19/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/20/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/21/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/22/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/23/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/24/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/25/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/26/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/27/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/28/20,1,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/29/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,4/30/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/1/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/2/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/3/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/4/20,1,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/5/20,1,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/6/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/7/20,1,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/8/20,0,0,131.3,N
Wadena,Minnesota,WadenaMinnesota,13682,5/9/20,0,0,131.3,N
Waseca,Minnesota,WasecaMinnesota,18612,1/23/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/24/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/25/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/26/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/27/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/28/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/29/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/30/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,1/31/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/1/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/2/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/3/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/4/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/5/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/6/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/7/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/8/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/9/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/10/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/11/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/12/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/13/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/14/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/15/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/16/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/17/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/18/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/19/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/20/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/21/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/22/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/23/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/24/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/25/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/26/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/27/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/28/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,2/29/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/1/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/2/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/3/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/4/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/5/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/6/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/7/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/8/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/9/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/10/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/11/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/12/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/13/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/14/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/15/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/16/20,1,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/17/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/18/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/19/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/20/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/21/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/22/20,0,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/23/20,1,0,68.47,N
Waseca,Minnesota,WasecaMinnesota,18612,3/24/20,-1,0,68.47,N
